"","Factor1","Factor2","Factor3","register"
"comments_30464851_62_MAT.txt",-0.620975155530769,1.31923792477953,0.973797834504384,"comments"
"comments_31477688_1_MAT.txt",-0.0688117611311097,0.290114991664708,-0.412181474768297,"comments"
"comments_21021026_11_MAT.txt",0.312745949990784,-0.402097162211516,0.961935511637449,"comments"
"comments_22686963_19_MAT.txt",-0.834257465601774,1.48655308847954,0.0992989689860031,"comments"
"comments_26883457_5_MAT.txt",0.481892635503884,0.755397952878288,0.622096082997183,"comments"
"comments_14720012_5_MAT.txt",-0.774148529206487,1.12483919108734,1.41847197659329,"comments"
"comments_22607511_50_MAT.txt",1.01576051784128,0.497923536967224,0.289176917683709,"comments"
"comments_19453027_21_MAT.txt",-0.657077982578641,0.863275745959708,-0.702139582469649,"comments"
"comments_26793261_67_MAT.txt",-0.0842408039652751,1.36622005005442,1.48019550510356,"comments"
"comments_30306595_153_MAT.txt",0.650003981367394,1.42097559051173,0.974853179971083,"comments"
"comments_13448552_65_MAT.txt",0.596709290979727,-0.0194698936852259,0.123753351360097,"comments"
"comments_16147665_1_MAT.txt",0.165738136519435,1.18967225305685,0.195510905822403,"comments"
"comments_31340453_88_MAT.txt",0.959583216878333,-0.173860881875814,-0.127088795150952,"comments"
"comments_27600848_94_MAT.txt",-0.88330406141953,0.503564084374705,2.13603269965999,"comments"
"comments_7725145_196_MAT.txt",-0.0164702931128706,-0.127849511790495,-1.22275630873868,"comments"
"comments_13668699_47_MAT.txt",0.190908434782714,1.54424322204287,1.43142466251042,"comments"
"comments_27923650_39_MAT.txt",-0.465042958319289,1.50434549978191,0.361056240852635,"comments"
"comments_13647608_37_MAT.txt",0.909584464521133,-0.348458465957771,-0.499670052410518,"comments"
"comments_20350107_30_MAT.txt",-0.0728323582164574,1.39858420592582,-0.407935976687352,"comments"
"comments_26167542_84_MAT.txt",1.00989866719454,-0.203447994877729,0.672906773927124,"comments"
"comments_32709632_5_MAT.txt",1.21804537613728,0.313893298913323,-1.03263624097007,"comments"
"comments_32032676_74_MAT.txt",0.465609675063281,-0.029908190258133,-0.724303548165028,"comments"
"comments_29678232_27_MAT.txt",0.111004455676311,0.97834775336973,0.0546727453405088,"comments"
"comments_23116954_151_MAT.txt",0.593969113511184,0.200467954402966,-0.400654905050872,"comments"
"comments_17619321_10_0_MAT.txt",1.36668500292303,0.00203117026468078,-0.137330422396276,"comments"
"comments_21094039_1_MAT.txt",0.323074436289673,0.00622667244363816,-1.02398958937926,"comments"
"comments_29452357_0_MAT.txt",0.53411110521371,0.74602111671876,-0.44630361794537,"comments"
"comments_26361236_3_MAT.txt",0.802849285987272,0.435372856434169,-0.760088463861213,"comments"
"comments_31909648_0_MAT.txt",0.526978755131507,0.473856512130811,-0.413462249669763,"comments"
"comments_29739425_3_MAT.txt",-0.244363043555147,-0.503551274815417,-0.843200688479359,"comments"
"comments_30608142_3_MAT.txt",0.0102584382865959,0.291813141886207,0.249499537730666,"comments"
"comments_28616994_1_MAT.txt",0.361662418433041,0.997234417175566,1.92942861709933,"comments"
"comments_13151259_12_MAT.txt",-0.627393884914678,1.37646067162548,0.218357832038822,"comments"
"comments_30020988_8_MAT.txt",-0.329191840545875,1.43306068466467,0.219794442711495,"comments"
"comments_27954558_2_MAT.txt",0.364862786066877,0.550465715837954,0.251161329729602,"comments"
"comments_28934847_1_MAT.txt",-1.31477042020042,0.92076217270097,-0.0513186008195161,"comments"
"comments_25249592_2_MAT.txt",-0.35117261687637,0.201109827995459,-0.497958649842252,"comments"
"comments_26361999_5_0_MAT.txt",-0.286627774271202,0.391675315344327,-0.973561745962244,"comments"
"comments_7311834_52_MAT.txt",0.158580517126716,0.322602115031133,0.0420935679890217,"comments"
"comments_31691976_3_MAT.txt",0.310960068238056,0.798134812244349,-0.591214625730065,"comments"
"comments_23701139_109_MAT.txt",-0.803086035115441,2.36599600172228,0.506095836682186,"comments"
"comments_26227699_2_MAT.txt",0.406972339472286,0.0667798731739668,0.519646677172094,"comments"
"comments_16629349_0_MAT.txt",0.410232661429692,0.0889748954554225,-0.699917002689745,"comments"
"comments_22441877_2_MAT.txt",-0.35013536765923,1.01243209067004,-0.10320458512193,"comments"
"comments_31692545_2_0_MAT.txt",-0.138402614392807,0.772760827150796,1.58549040832186,"comments"
"comments_29670004_10_MAT.txt",0.0456904599710814,0.308858077774206,-0.714730179574414,"comments"
"comments_25421145_41_MAT.txt",0.464311903310562,-0.147975963679599,0.3181183486546,"comments"
"comments_26115596_1_MAT.txt",-0.0182262076508373,0.274639675137721,-0.763293457673436,"comments"
"comments_32373933_0_MAT.txt",-0.10572672983301,1.55981008901279,-0.10367745532715,"comments"
"comments_8356107_62_MAT.txt",0.148482394313459,1.56151142023007,-0.472928041292292,"comments"
"comments_11743058_15_MAT.txt",1.0002572559618,0.0642305598492913,-0.591000669774218,"comments"
"comments_25051883_0_MAT.txt",0.28060519577923,0.965512296985715,-0.385363615685759,"comments"
"comments_28198932_26_MAT.txt",0.110419007932929,0.436333483108476,-0.196099131611058,"comments"
"comments_12573337_13_MAT.txt",0.0539332200060371,-0.0963493611220601,-0.886109001562233,"comments"
"comments_26196675_8_MAT.txt",0.16977900355991,1.00821256789143,-0.456391941330231,"comments"
"comments_32497815_53_MAT.txt",-0.0420149130399636,2.05857887457382,-0.480230692844321,"comments"
"comments_14491748_86_MAT.txt",0.499128290300426,1.37746347142443,-0.758296219673689,"comments"
"comments_28920923_14_MAT.txt",0.680072241687837,1.48562684301432,-0.411518248337211,"comments"
"comments_14612526_53_MAT.txt",-1.38987499823483,1.44705629014844,-0.615547392326004,"comments"
"comments_20518004_1_MAT.txt",-1.22965941724892,0.886253788105209,-0.797373700271529,"comments"
"comments_14914529_69_MAT.txt",-0.709860307826735,1.2340268208052,-0.113626041454429,"comments"
"comments_32266670_0_MAT.txt",0.132971843182027,0.402046172846329,-0.673199321110901,"comments"
"comments_25609744_1_MAT.txt",0.815263984949259,-0.431130738094509,-0.253409870589399,"comments"
"comments_31696963_0_MAT.txt",0.249021811014884,1.32945947753974,-0.419290870378634,"comments"
"comments_10556177_70_MAT.txt",-0.240827063000216,1.00659599401733,-0.713754663699321,"comments"
"comments_7536781_176_MAT.txt",1.4161385920135,0.704139207316753,0.180745473502502,"comments"
"comments_19396824_2_MAT.txt",-0.607459705419297,1.10869586167559,-0.291000421953845,"comments"
"comments_14707217_3_MAT.txt",-1.10679124664492,2.3181270136067,0.00123541086335864,"comments"
"comments_10979714_14_MAT.txt",0.423812786889892,1.1435592883897,-0.414222201186845,"comments"
"comments_25421145_26_MAT.txt",-0.960734326218859,1.00457303864108,-0.130530019088907,"comments"
"comments_29805755_2_MAT.txt",0.294501328808862,0.273060216019518,0.626264039796357,"comments"
"comments_17933940_65_MAT.txt",1.04331706503947,0.117576612834604,-0.979455960849403,"comments"
"comments_29492360_23_MAT.txt",-0.493454744666615,0.658371157648692,-0.747930730632267,"comments"
"comments_32670440_1_MAT.txt",-0.568384528210236,1.01966316135774,-0.577215477445667,"comments"
"comments_27779111_12_MAT.txt",1.19353511137377,-0.736117498517088,-1.18036954961869,"comments"
"comments_10947253_51_MAT.txt",0.125691303864257,0.420577902052484,-0.483397772248473,"comments"
"comments_18042954_2_MAT.txt",0.158151200217403,0.973948469061403,-0.128430699046778,"comments"
"comments_20199878_67_MAT.txt",0.278315982100431,-0.0897810808215053,-0.369134696335857,"comments"
"comments_23254709_6_MAT.txt",0.385501841632072,0.576167546617272,-0.094757487633996,"comments"
"comments_20335529_3_MAT.txt",-0.501344692525224,1.60862005252154,0.983926443711402,"comments"
"comments_16930413_2_MAT.txt",0.22017100487318,1.08629659725166,-0.459419189485784,"comments"
"comments_28817845_24_MAT.txt",-0.598308905599462,1.16348622601617,1.02614457195695,"comments"
"comments_30464851_0_MAT.txt",-0.676621449952262,1.53763399602027,0.585576098318172,"comments"
"comments_31449722_0_MAT.txt",0.388960519296583,0.0968210019300994,-0.651585374450806,"comments"
"comments_23320792_1_MAT.txt",-0.999060109042731,0.128146920768391,1.42898085749654,"comments"
"comments_28705123_5_MAT.txt",-0.93383452725876,1.71923904469549,0.257134003052242,"comments"
"comments_18498810_1_MAT.txt",0.119150802347383,0.222405912578768,-0.454386643444182,"comments"
"comments_21179551_2_MAT.txt",0.375329303758933,1.90166495440164,-0.251229576588783,"comments"
"comments_23545970_3_MAT.txt",0.864325829047764,0.508309013195328,-0.896274206815227,"comments"
"comments_30106229_0_MAT.txt",-0.0910799102677475,0.593111644191868,0.103292346597034,"comments"
"comments_30306595_2_MAT.txt",0.821268289367676,-0.382518106366413,-0.445483748817293,"comments"
"comments_22887364_2_MAT.txt",0.54378403031055,-0.667252194746495,-0.581106522443823,"comments"
"comments_10762639_24_MAT.txt",0.802261599250636,-0.171279786179315,-0.864045662284778,"comments"
"comments_30384483_0_MAT.txt",0.307407315577486,-0.0740114271549773,-0.780502600129881,"comments"
"comments_19888036_40_MAT.txt",0.0810232552708188,0.836933175983834,-0.763812187301456,"comments"
"comments_22941666_37_MAT.txt",-0.820913673849996,1.48747984907209,0.940814400631772,"comments"
"comments_12892670_49_MAT.txt",-0.727936882830575,1.80423247242527,0.0425072165160686,"comments"
"comments_30259443_99_MAT.txt",0.822637737954931,-0.317949450248925,0.176400698607433,"comments"
"comments_10527549_28_MAT.txt",1.34518902765277,-0.598909172476018,0.347275641290965,"comments"
"comments_22987563_55_MAT.txt",1.17297049614593,0.0223712230871945,-0.773718557486494,"comments"
"comments_22987563_66_MAT.txt",0.755189287974354,0.503044890877552,0.0210242473646844,"comments"
"comments_32032676_0_MAT.txt",0.541874736873652,-0.343970914724216,-0.501746046931374,"comments"
"comments_19395567_5_MAT.txt",-0.942113403935457,1.20904170277696,-0.503451980308413,"comments"
"comments_28228455_23_MAT.txt",-1.01592882937433,1.60766341858763,-0.297288185377305,"comments"
"comments_10813439_57_MAT.txt",1.92879418908216,0.282016656394635,-0.0491107325789927,"comments"
"comments_23209661_22_MAT.txt",-0.747041520140814,1.85110155376171,-0.627218673586304,"comments"
"comments_27669712_12_MAT.txt",0.0406940984586426,0.838191240443578,0.39795950023921,"comments"
"comments_12016032_149_MAT.txt",-0.34344480316641,1.71465771694159,1.32394874004192,"comments"
"comments_14612526_7_MAT.txt",-0.461834552919129,1.37726172037347,-0.684546639167672,"comments"
"comments_19234644_46_MAT.txt",1.27586116148792,0.533167365029946,0.307967407039424,"comments"
"comments_26226736_23_MAT.txt",-0.00791457638200765,-0.172988080046947,0.951583525196439,"comments"
"comments_27951364_5_MAT.txt",0.127132801957082,1.76813569772803,0.505177764010135,"comments"
"comments_10514962_31_MAT.txt",0.0395662683775046,0.00712545224208762,-0.563331661464064,"comments"
"comments_33303579_14_MAT.txt",-0.371791620273969,1.18520330971229,0.0764153979714581,"comments"
"comments_27973254_86_MAT.txt",-0.507136885065844,1.65951877425384,0.307773346352327,"comments"
"comments_21200020_2_MAT.txt",0.437932437141275,0.412994856077994,0.426905783379503,"comments"
"comments_8765756_8_MAT.txt",0.584147648635214,0.231538321326904,0.408297567164832,"comments"
"comments_31459239_1_MAT.txt",0.502276555081113,-0.524590152747301,1.43947878732694,"comments"
"comments_13201485_123_0_MAT.txt",0.189550388014789,0.214888339257744,-0.0453192749432916,"comments"
"comments_12375210_5_MAT.txt",0.635531420286676,0.875883103450893,0.182778045387863,"comments"
"comments_20161685_14_MAT.txt",0.37124796046866,0.279864755366842,0.418485905139253,"comments"
"comments_29492101_32_MAT.txt",-0.399719654725609,1.29382294953901,1.43288987414216,"comments"
"comments_19533863_5_MAT.txt",0.365741793099482,0.293979885651107,-0.308423251174042,"comments"
"comments_8673665_44_MAT.txt",-0.131365537282559,0.163927784451415,-0.159747129610097,"comments"
"comments_29920633_2_MAT.txt",-0.102445347083628,0.822323110571738,-0.16351159962485,"comments"
"comments_14588647_26_MAT.txt",-0.0722086376891872,1.51462344250727,0.0555045716354197,"comments"
"comments_33354650_4_MAT.txt",0.653037339858931,0.436768930879215,-0.896064018264841,"comments"
"comments_16059597_84_MAT.txt",0.308777299823666,0.606251294814347,-0.435203437222075,"comments"
"comments_12892670_20_MAT.txt",-0.490109999657614,1.38487605939358,-0.101656401976037,"comments"
"comments_29727372_11_MAT.txt",0.16183736997217,1.61289831123664,0.126375862432284,"comments"
"comments_29534098_4_MAT.txt",0.338937185694706,-0.487104340997915,-0.0510905379210685,"comments"
"comments_27403291_0_MAT.txt",0.604533498544838,0.839953189872854,0.0953272507447077,"comments"
"comments_19737911_1_MAT.txt",-0.0548380917509021,0.831098887572846,-0.32220889254078,"comments"
"comments_23278325_8_MAT.txt",-0.401197460678386,1.67132623077198,-0.0359474824881658,"comments"
"comments_29920835_1_MAT.txt",-0.436835944411535,1.01093946473605,-0.890376920701294,"comments"
"comments_25613373_14_MAT.txt",0.441163489757931,0.591313085726779,-0.0854419774928744,"comments"
"comments_22187185_2_MAT.txt",-0.504068061887683,-0.318533463656898,-0.519482855243373,"comments"
"comments_27583790_11_MAT.txt",0.463375160430791,-0.0581202225256569,0.362820033232445,"comments"
"comments_32684709_44_MAT.txt",0.0823455374995895,0.754793639070254,-0.770915755183225,"comments"
"comments_7264832_59_MAT.txt",-0.0711010174999999,0.629965431753233,-1.05874094559853,"comments"
"comments_21578246_25_MAT.txt",1.49990472796423,0.17957922219889,0.599830885150953,"comments"
"comments_31599667_38_MAT.txt",0.954452705289839,-0.505698106997598,-0.687403008115222,"comments"
"comments_16183273_25_MAT.txt",-0.524454784341695,-1.4152963928599,-0.455110393831933,"comments"
"comments_22882822_0_MAT.txt",0.428756750973244,-0.685100349256178,-0.588475269263291,"comments"
"comments_15019936_0_MAT.txt",0.152913643923524,1.23003894200341,-0.346041672739126,"comments"
"comments_20281805_0_MAT.txt",1.12491368185393,0.45007277990159,-0.269182287467779,"comments"
"comments_21032688_0_MAT.txt",-0.552477108968023,0.0340207869243312,-0.947607249223856,"comments"
"comments_23667130_106_MAT.txt",-0.00361224423441101,-0.274545599450752,-0.753836123224921,"comments"
"comments_16540855_20_MAT.txt",0.141201148586415,0.259558331151617,0.35684784461122,"comments"
"comments_20686801_1_MAT.txt",0.789541117040204,-0.95301837647697,-0.921462014183719,"comments"
"comments_14583785_11_MAT.txt",0.855305814653054,-0.335761696106888,-0.519422982780216,"comments"
"comments_30131899_12_MAT.txt",-0.602392374577189,0.280983810796334,1.253303565487,"comments"
"comments_31122827_2_0_MAT.txt",0.338129025190268,2.18092408738179,-0.0553319804462068,"comments"
"comments_21705532_1_MAT.txt",-0.0344089260495814,0.0219339345704906,-0.130590289143398,"comments"
"comments_30608142_10_MAT.txt",0.571698355117996,0.202429391462784,0.0137726379482047,"comments"
"comments_19911352_20_MAT.txt",-0.164728816626047,0.206668159946036,-0.086416572982592,"comments"
"comments_17614448_4_MAT.txt",0.332291995311545,1.76646152232017,-0.516757370842327,"comments"
"comments_26341278_2_MAT.txt",0.140654999538195,-0.114815906917574,0.237646225621344,"comments"
"comments_33456219_75_MAT.txt",-0.453577594933655,1.72821734096612,1.18377608509582,"comments"
"comments_29984407_0_MAT.txt",-0.498154535608593,1.76273789657943,0.181115342355969,"comments"
"comments_33355208_27_MAT.txt",-1.04352598323458,1.03530123842632,0.49662699351079,"comments"
"comments_27751521_18_MAT.txt",0.150554020899498,0.177150943695319,-0.588209023519023,"comments"
"comments_28136098_84_MAT.txt",-1.40303947548608,0.653465514107002,-0.504575310239414,"comments"
"comments_18974043_1_MAT.txt",-0.582423163212547,1.16117997188271,0.307329168030247,"comments"
"comments_21315629_1_MAT.txt",0.248735769771143,0.587338715983805,-0.536775375000335,"comments"
"comments_14780717_0_MAT.txt",0.16761517021773,-0.746852117410389,-1.23851565217082,"comments"
"comments_23395519_1_MAT.txt",0.0304974405980201,0.472992271280589,-0.37481361503763,"comments"
"comments_30003218_56_MAT.txt",0.191900353016162,1.51915478291039,0.748223882858096,"comments"
"comments_11951156_184_MAT.txt",0.594376419746539,0.386592331126935,-0.0820641864294261,"comments"
"comments_17124154_1_MAT.txt",1.03734878893112,-0.227963434343143,-0.871683137959054,"comments"
"comments_22986873_0_MAT.txt",0.854601871312493,0.047402850101823,-0.841889958851094,"comments"
"comments_18498810_0_MAT.txt",0.361759374629554,0.760436025946659,-0.00738747812441345,"comments"
"comments_28348066_4_MAT.txt",-0.119257598030603,0.984947136916451,-0.855765848408811,"comments"
"comments_20259976_58_MAT.txt",0.113593915122607,0.811831791528392,0.301998475433747,"comments"
"comments_25311373_16_MAT.txt",-0.523965687920404,1.29573874709521,-0.685434417201628,"comments"
"comments_17028062_27_MAT.txt",0.363135218698975,0.566811880970575,-0.475970010386718,"comments"
"comments_28814433_32_MAT.txt",-1.62294584122588,1.75505000400598,-0.0527868891573342,"comments"
"comments_19512237_52_MAT.txt",0.0818940559997939,0.295999828169212,0.0229894078406364,"comments"
"comments_31229817_45_MAT.txt",0.12027679247363,0.679175683520268,-0.924562820893602,"comments"
"comments_19088334_60_MAT.txt",0.775387957399317,-0.289971336420322,0.452133487163764,"comments"
"comments_12023737_42_MAT.txt",0.497932576542475,0.742809034062524,-0.249846994447677,"comments"
"comments_24630480_7_MAT.txt",0.448056666056692,1.25190531999881,0.465063837039247,"comments"
"comments_17332915_3_MAT.txt",1.52301622783973,-2.70357972783726,1.02317790746926,"comments"
"comments_17015765_3_MAT.txt",0.813904342297689,-0.557009857690026,-1.15907967239232,"comments"
"comments_24922925_20_MAT.txt",0.210276735045493,1.04663715903137,-0.698673665837666,"comments"
"comments_29729944_1_MAT.txt",0.0735389129354149,0.848977656026142,-0.32701219773687,"comments"
"comments_18459188_2_MAT.txt",-0.569215043781597,1.05213704405506,1.11768949880268,"comments"
"comments_24101272_0_MAT.txt",0.242133243663245,0.91234718965158,0.522793918532661,"comments"
"comments_29612969_0_0_MAT.txt",-0.37652818734981,0.911361975419806,-0.0171186116058953,"comments"
"comments_9623677_57_MAT.txt",1.20781779423945,0.296926268165468,-0.539623457089445,"comments"
"comments_31295522_26_MAT.txt",-0.197025787204551,-0.110409006117176,-0.80268659930014,"comments"
"comments_24944734_0_MAT.txt",-0.272807755288728,1.01141561500333,-0.048284336682269,"comments"
"comments_27951364_8_MAT.txt",-0.912402503122804,1.70883137789526,-0.0313039102114831,"comments"
"comments_18565795_8_MAT.txt",0.806960910133535,0.430423900549711,0.0438553978157442,"comments"
"comments_22672289_46_MAT.txt",-0.564640000284859,1.10870877052558,-0.0230097854794868,"comments"
"comments_23044095_33_MAT.txt",-0.130473674532669,1.593343315344,-0.402379126544165,"comments"
"comments_32970744_0_MAT.txt",0.616994028185299,0.454567464496127,0.177645139212801,"comments"
"comments_29299300_0_MAT.txt",0.197589536374072,-0.37992763111901,-0.261994447904431,"comments"
"comments_14596731_8_MAT.txt",-0.057440420027879,-0.109887270167235,-0.0238955101588087,"comments"
"comments_29282579_13_MAT.txt",0.43609525057099,1.25742972671819,0.0904613898172388,"comments"
"comments_17598253_6_MAT.txt",-0.0260538001078361,0.521452246019975,-0.936015527161788,"comments"
"comments_9255841_159_MAT.txt",-0.10679553925798,1.78040507398337,0.142290038656575,"comments"
"comments_17442607_2_MAT.txt",0.384482810641165,-0.538021112849539,-0.496915615805065,"comments"
"comments_26793090_32_MAT.txt",0.0469870712479073,-0.451480275957498,0.0882681873172782,"comments"
"comments_28731337_0_MAT.txt",0.349255309856125,0.458520157250557,-0.10179416891656,"comments"
"comments_28705123_32_0_MAT.txt",-0.486351693438831,1.33047197536907,-0.41870389073991,"comments"
"comments_17562312_1_MAT.txt",-0.481213701187394,1.14717435161578,1.65931144803029,"comments"
"comments_18085200_15_MAT.txt",-0.107483895459042,0.227368881599908,-0.847568410913032,"comments"
"comments_12745230_4_MAT.txt",0.618805208024377,0.0108780413373437,0.200268176344089,"comments"
"comments_30942172_1_MAT.txt",-0.363640736326712,0.529043370496207,0.291225041295292,"comments"
"comments_17069460_46_MAT.txt",0.854528826920561,0.00593458165470018,-0.737467508071756,"comments"
"comments_24316040_1_MAT.txt",0.235022813938879,-0.429359068527281,1.2604237951442,"comments"
"comments_20358984_2_MAT.txt",-0.89198872971084,0.564056647997457,0.616847127989185,"comments"
"comments_22941666_19_MAT.txt",-0.0696183886156946,1.47171436233953,-0.116885182805164,"comments"
"comments_14050671_14_MAT.txt",0.388232525541426,0.499871014592834,-0.670816806846009,"comments"
"comments_21113497_40_MAT.txt",0.0834030378370497,0.302235858263838,-0.599213940543558,"comments"
"comments_15552596_0_MAT.txt",0.949201022023796,0.37239738199937,-0.688893796779028,"comments"
"comments_18995528_53_MAT.txt",0.835430940443482,-0.225369462782551,-0.793871335245335,"comments"
"comments_17967924_3_MAT.txt",0.597213886380912,1.8744629353584,-0.489658411016319,"comments"
"comments_26115657_6_MAT.txt",-2.13877543941236,0.486409006835597,0.413010976212542,"comments"
"comments_26691065_4_MAT.txt",-0.0290890400517214,0.125768437434251,-0.49152734015487,"comments"
"comments_28357800_2_MAT.txt",0.453459521029146,0.430824826028272,-0.561513460797767,"comments"
"comments_9234617_79_MAT.txt",-0.4808727393458,1.0976613521028,-0.152622853646762,"comments"
"comments_28198932_10_MAT.txt",0.315250720200554,1.67075112479282,0.00941295279845154,"comments"
"comments_19316659_45_MAT.txt",0.224466137584084,0.881989563612454,0.0308610155334255,"comments"
"comments_32204465_2_MAT.txt",1.15893782081728,0.35114614069482,-0.261295036724283,"comments"
"comments_8749279_30_MAT.txt",1.46532439346303,-0.139116487438956,-0.471387366803134,"comments"
"comments_33053764_5_MAT.txt",0.067350425774265,1.02476975153546,-0.10668839711427,"comments"
"comments_31351065_4_MAT.txt",1.32286271992835,-0.399860352975982,-0.694314931723047,"comments"
"comments_21820448_0_MAT.txt",0.637375364087356,0.428863584398728,0.626212296080243,"comments"
"comments_13359817_4_MAT.txt",0.673057359051941,-0.0146133986349044,0.13974859179756,"comments"
"comments_14848521_0_MAT.txt",-0.0398844466007171,-0.281588856712013,-1.05934162629769,"comments"
"comments_15397314_20_MAT.txt",-0.271844737809333,0.829105043286259,-0.3736566494402,"comments"
"comments_31606586_19_MAT.txt",1.40532101553005,0.556857498303771,0.800680274252654,"comments"
"comments_22152069_7_MAT.txt",0.17399893286789,1.3746462506924,-0.668138656587573,"comments"
"comments_32926825_13_MAT.txt",0.322389848705635,-0.159984493853241,-0.0455732503174594,"comments"
"comments_28359197_7_MAT.txt",-0.560829364036771,0.825721441395849,0.500903393674589,"comments"
"comments_19888036_3_MAT.txt",1.04106732178544,1.17198556466863,-0.289987287699571,"comments"
"comments_19890164_144_MAT.txt",-0.212830872830243,-0.311089669111504,-0.74323800233146,"comments"
"comments_33289713_20_MAT.txt",-0.0796336665418242,0.0687674884637736,-0.554474724423397,"comments"
"comments_25672460_38_MAT.txt",-0.0723116767940259,1.9831664431963,-0.255832618222151,"comments"
"comments_17185144_42_MAT.txt",0.388339954801578,0.726626685621517,-0.581089068173158,"comments"
"comments_29387850_83_MAT.txt",0.981043044200493,1.58097027426456,1.36017134932417,"comments"
"comments_20925725_46_MAT.txt",0.417587280569161,0.518235318672099,-0.532981978316739,"comments"
"comments_24280549_0_MAT.txt",0.0964694308557583,0.726495690831492,0.318298915305144,"comments"
"comments_32290288_7_MAT.txt",-0.00377310427737788,0.0183270663776634,-1.10907074215302,"comments"
"comments_26146915_3_MAT.txt",0.10785024080398,0.630748954649714,1.15724354221832,"comments"
"comments_26730706_0_MAT.txt",0.433997325395702,0.78900219810526,-0.224902974876312,"comments"
"comments_13939363_6_MAT.txt",0.336231764999851,1.21541602058204,0.47202753758477,"comments"
"comments_25731634_0_MAT.txt",0.538015742095232,0.679126976514957,0.141087562524221,"comments"
"comments_16661033_0_MAT.txt",0.552513923495662,0.411391830599358,0.90316971439835,"comments"
